Motor, Cells, kV, Propeller Diameter (inches), Propeller Pitch (inches), Voltage (V), RPMs, Current (A), Power Consumption (W), Wh Flight time (Seconds), Thrust (lbs), Pitch Speed (ft/s), Efficiency = ((thrust/watt)*100), Estimated System Weight (lbs)
Cobra C-4130/12 ,5,540,14,8.5,18.5,8200,93.099999999999994,1722.4000000000001,418.021366,16.348749999999999,66,0.94918400000000003,3.4550000000000001
Cobra C-5320/18 ,6,370,15,10,22.199999999999999,7085,87.980000000000004,1953.2,368.62584500000003,16.327500000000001,67.099999999999994,0.83593600000000001,3.8599999999999999
Cobra C-4130/14 ,5,450,14,9,18.5,6909,78.060000000000002,1444.2,498.545908,16.256250000000001,58.899999999999999,1.125623,3.4637500000000001
Cobra C-4130/16 ,6,390,15,10,22.199999999999999,6909,82.719999999999999,1836.4000000000001,392.07144399999999,16.234999999999999,65.400000000000006,0.88406700000000005,3.44625
Cobra C-4120/16 ,5,610,13,6.5,18.5,9215,99.540000000000006,1841.4000000000001,391.006843,16.234999999999999,56.700000000000003,0.88166599999999995,2.9787499999999998
Cobra C-3525/18 ,6,430,14,9,22.199999999999999,6952,72.060000000000002,1600,450,16.168749999999999,59.299999999999997,1.0105470000000001,2.8149999999999999
Cobra C-4120/20 ,6,480,14,10,22.199999999999999,8265,84.640000000000001,1879.2,383.14176200000003,16.168749999999999,78.299999999999997,0.860406,2.9787499999999998
Cobra C-3525/14 ,5,560,14,7,18.5,7558,85.900000000000006,1589.2,453.05814199999998,16.142499999999998,50.100000000000001,1.015763,2.8149999999999999
Cobra C-4130/14 ,6,450,14,10,22.199999999999999,8309,82.459999999999994,1830.5999999999999,393.31366800000001,16.102499999999999,78.700000000000003,0.87963000000000002,3.4637500000000001
Cobra C-4120/20 ,5,480,14,9,18.5,6846,81.040000000000006,1499.2,480.25613700000002,15.97875,58.299999999999997,1.0658179999999999,2.9787499999999998
Cobra C-3525/12 ,5,650,12,8,18.5,8871,98.5,1822.4000000000001,395.08340600000002,15.9575,67.200000000000003,0.87563100000000005,2.8149999999999999
Cobra C-4130/16 ,5,390,17,12,18.5,5502,92.159999999999997,1705,422.28739000000002,15.9175,62.5,0.93357800000000002,3.44625
Cobra C-4120/18 ,5,540,14,8.5,18.5,8012,89.620000000000005,1658,434.25814200000002,15.842499999999999,64.5,0.95551900000000001,2.9787499999999998
Cobra C-4130/12 ,5,540,13,8,18.5,8325,84.5,1563.4000000000001,460.53473200000002,15.75,63.100000000000001,1.00742,3.4550000000000001
Cobra C-4120/22 ,5,430,16,10,18.5,6055,85.299999999999997,1578.2,456.21594199999998,15.741250000000001,57.299999999999997,0.99741800000000003,2.9787499999999998
Cobra C-4130/12 ,5,540,14,7,18.5,8237,90.439999999999998,1673.2,430.31317200000001,15.715,54.600000000000001,0.939218,3.4550000000000001
Cobra C-3525/14 ,5,560,15,8,18.5,7607,83.879999999999995,1551.5999999999999,464.03712300000001,15.608750000000001,57.600000000000001,1.005978,2.8149999999999999
Cobra C-3525/14 ,6,560,13,6.5,22.199999999999999,9207,85.840000000000003,1905.4000000000001,377.87341199999997,15.56875,56.700000000000003,0.81708599999999998,2.8149999999999999
Cobra C-4130/12 ,6,540,12,6,22.199999999999999,10339,72.939999999999998,1619,444.71896199999998,15.52875,58.700000000000003,0.95915700000000004,3.4550000000000001
Cobra C-5330/18 ,6,250,18,12,22.199999999999999,4985,74,1642.8,438.27611400000001,15.487500000000001,56.600000000000001,0.94274999999999998,4.5612500000000002
Cobra C-3525/12 ,6,650,11,8,22.199999999999999,11084,91.540000000000006,2032,354.33070900000001,15.453749999999999,84,0.76051899999999995,2.8149999999999999
Cobra C-3525/12 ,6,650,11,7,22.199999999999999,11282,84.200000000000003,1869,385.23274500000002,15.449999999999999,74.799999999999997,0.82664499999999996,2.8149999999999999
Cobra C-4120/18 ,5,540,13,8,18.5,8157,82.659999999999997,1529.2,470.83442300000002,15.418749999999999,61.799999999999997,1.008289,2.9787499999999998
Cobra C-4120/18 ,5,540,14,7,18.5,8061,87.239999999999995,1614,446.096654,15.418749999999999,53.399999999999999,0.95531299999999997,2.9787499999999998
Cobra C-4130/20 ,6,300,17,10,22.199999999999999,5474,60.240000000000002,1337.4000000000001,538.35800800000004,15.401249999999999,51.799999999999997,1.151581,3.44625
Cobra C-4130/14 ,5,450,15,10,18.5,6739,88.659999999999997,1640.2,438.97085700000002,15.366250000000001,63.799999999999997,0.93685200000000002,3.4637500000000001
Cobra C-4120/18 ,5,540,14,10,18.5,8011,89.680000000000007,1659,433.99638299999998,15.313750000000001,75.900000000000006,0.92307099999999997,2.9787499999999998
Cobra C-5320/18 ,6,370,19,10,22.199999999999999,6538,72.430000000000007,1607.9000000000001,223.894521,15.229374999999999,61.899999999999999,0.94715899999999997,2.7799999999999998
Cobra C-4120/22 ,6,430,14,8.5,22.199999999999999,7837,66.719999999999999,1481,486.15800100000001,15.21125,63.100000000000001,1.027093,2.9787499999999998
Cobra C-3525/12 ,5,650,13,6.5,18.5,9012,94.019999999999996,1739.4000000000001,413.93583999999998,15.123749999999999,55.5,0.86948099999999995,2.8149999999999999
Cobra C-4130/20 ,6,300,17,12,22.199999999999999,5344,67.680000000000007,1502.4000000000001,479.233227,15.0975,60.700000000000003,1.0048919999999999,3.44625
Cobra C-4130/14 ,6,450,12,8,22.199999999999999,8578,67.040000000000006,1488.2,483.80594000000002,15.08,65,1.0133049999999999,3.4637500000000001
Cobra C-4130/12 ,5,540,14,10,18.5,8117,90.980000000000004,1683.2,427.75665400000003,15.0525,76.900000000000006,0.89427900000000005,3.4550000000000001
Cobra C-4130/16 ,5,390,16,10,18.5,5869,69.959999999999994,1294.2,556.32823399999995,15.005000000000001,55.600000000000001,1.159403,3.44625
Cobra C-3525/10 ,5,780,11,7,18.5,11090,97.439999999999998,1802.5999999999999,399.42305599999997,14.9475,73.5,0.82921900000000004,2.8149999999999999
Cobra C-4130/16 ,6,390,15,8,22.199999999999999,7373,56.759999999999998,1259.8,571.51928899999996,14.907500000000001,55.899999999999999,1.1833229999999999,3.44625
Cobra C-4120/20 ,5,480,15,10,18.5,6670,92.120000000000005,1704.2,422.48562399999997,14.828749999999999,63.200000000000003,0.87012999999999996,2.9787499999999998
Cobra C-4120/16 ,4,610,15,8,14.800000000000001,7339,89.459999999999994,1324.2,543.724513,14.78375,55.600000000000001,1.1164289999999999,2.9787499999999998
Cobra C-3525/18 ,6,430,15,8,22.199999999999999,7346,60.060000000000002,1333.2,540.05400499999996,14.74375,55.700000000000003,1.1058920000000001,2.8149999999999999
Cobra C-4120/14 ,5,710,11,7,18.5,10980,92.579999999999998,1712.8,420.36431599999997,14.734999999999999,72.799999999999997,0.86028700000000002,2.9925000000000002
Cobra C-4120/20 ,6,480,12,8,22.199999999999999,8546,68.180000000000007,1513.5999999999999,475.68710399999998,14.713749999999999,64.700000000000003,0.97210300000000005,2.9787499999999998
Cobra C-3525/12 ,5,650,13,8,18.5,8849,99.420000000000002,1839.2,391.47455400000001,14.52875,67,0.78994900000000001,2.8149999999999999
Cobra C-4120/16 ,6,610,11,7,22.199999999999999,11336,85.980000000000004,1908.5999999999999,377.23986200000002,14.515000000000001,75.099999999999994,0.76050499999999999,2.9787499999999998
Cobra C-4120/22 ,6,430,14,10,22.199999999999999,7848,66.879999999999995,1484.5999999999999,484.97911900000003,14.475,74.299999999999997,0.97501000000000004,2.9787499999999998
Cobra C-5330/18 ,6,250,22,12,22.199999999999999,4694,57.850000000000001,1284.1800000000001,280.33453300000002,14.4625,53.299999999999997,1.1262049999999999,3.1306250000000002
Cobra C-4130/12 ,6,540,12,6,22.199999999999999,10262,69.5,1543,466.62346100000002,14.4,58.299999999999997,0.93324700000000005,3.4550000000000001
Cobra C-3520/14 ,6,700,11,5.5,22.199999999999999,11867,80.439999999999998,1785.5999999999999,403.22580599999998,14.369999999999999,61.799999999999997,0.80477200000000004,2.6524999999999999
Cobra C-3525/14 ,5,560,14,8.5,18.5,7678,78.900000000000006,1459.5999999999999,493.28583200000003,14.34375,61.799999999999997,0.98271799999999998,2.8149999999999999
Cobra C-4120/22 ,6,430,14,7,22.199999999999999,7806,62.399999999999999,1385.2,519.78053699999998,14.26375,51.700000000000003,1.029725,2.9787499999999998
Cobra C-4130/12 ,6,540,11,8,22.199999999999999,10357,72,1598.4000000000001,450.45044999999999,14.241250000000001,78.5,0.89096900000000001,3.4550000000000001
Cobra C-4120/18 ,6,540,12,6,22.199999999999999,10109,67.819999999999993,1505.5999999999999,478.21466500000002,14.21125,57.399999999999999,0.94389299999999998,2.9787499999999998
Cobra C-4120/16 ,6,610,11,5.5,22.199999999999999,11741,73.799999999999997,1638.4000000000001,439.453125,14.21125,61.200000000000003,0.86738599999999999,2.9787499999999998
Cobra C-4120/22 ,5,430,14,9,18.5,6454,65.040000000000006,1203.4000000000001,598.30480299999999,14.145,55,1.1754199999999999,2.9787499999999998
Cobra C-3525/12 ,6,650,11,7,22.199999999999999,11267,84.900000000000006,1884.5999999999999,382.04393499999998,14.035,74.700000000000003,0.74472000000000005,2.8149999999999999
Cobra C-3525/14 ,5,560,13,8,18.5,7852,74.599999999999994,1380.2,521.66352700000004,14.035,59.5,1.0168820000000001,2.8149999999999999
Cobra C-4130/12 ,5,540,12,8,18.5,8380,74.040000000000006,1369.8,525.62417900000003,14.012499999999999,63.5,1.0229600000000001,3.4550000000000001
Cobra C-4130/14 ,5,450,15,8,18.5,7163,62.219999999999999,1151,625.54300599999999,13.994999999999999,54.299999999999997,1.2158990000000001,3.4637500000000001
Cobra C-3525/14 ,6,560,12,6,22.199999999999999,9867,65.319999999999993,1450.2,496.48324400000001,13.981249999999999,56.100000000000001,0.96409100000000003,2.8149999999999999
Cobra C-4120/18 ,5,540,12,8,18.5,8305,74.920000000000002,1386.2,519.40556900000001,13.942500000000001,62.899999999999999,1.0058069999999999,2.9787499999999998
Cobra C-3525/10 ,6,780,10,5,22.199999999999999,14104,75.019999999999996,1665.5999999999999,432.276657,13.932499999999999,66.799999999999997,0.83648500000000003,2.8149999999999999
Cobra C-4120/18 ,4,540,14,9,14.800000000000001,6371,81.560000000000002,1207,596.52029800000003,13.932499999999999,54.299999999999997,1.1543079999999999,2.9787499999999998
Cobra C-4120/20 ,6,480,13,8,22.199999999999999,8542,68.799999999999997,1527.2,471.45102100000003,13.876250000000001,64.700000000000003,0.90860700000000005,2.9787499999999998
Cobra C-3525/12 ,4,650,15,8,14.800000000000001,7193,85.680000000000007,1268,567.82334400000002,13.8675,54.5,1.0936509999999999,2.8149999999999999
Cobra C-4130/14 ,6,450,13,6.5,22.199999999999999,8583,60.219999999999999,1336.8,538.59964100000002,13.827500000000001,52.799999999999997,1.034373,3.4637500000000001
Cobra C-3525/14 ,5,560,14,7,18.5,7752,76.019999999999996,1406.2,512.01820499999997,13.827500000000001,51.399999999999999,0.98332399999999998,2.8149999999999999
Cobra C-4130/14 ,6,450,13,8,22.199999999999999,8577,67.540000000000006,1499.4000000000001,480.19207699999998,13.8225,65,0.92186900000000005,3.4637500000000001
Cobra C-4120/14 ,4,710,13,6.5,14.800000000000001,8592,94.980000000000004,1405.5999999999999,512.23676699999999,13.81875,52.899999999999999,0.98312100000000002,2.9925000000000002
Cobra C-3520/14 ,6,700,10,7,22.199999999999999,11893,78.5,1742.8,413.12829900000003,13.81,78.799999999999997,0.79240299999999997,2.6524999999999999
Cobra C-3525/10 ,5,780,11,7,18.5,11076,97.640000000000001,1806.4000000000001,398.58281699999998,13.78375,73.400000000000006,0.76305100000000003,2.8149999999999999
